BELGRADE_cloud_cover,BELGRADE_humidity,BELGRADE_pressure,BELGRADE_global_radiation,BELGRADE_precipitation,BELGRADE_sunshine,BELGRADE_temp_mean,BELGRADE_temp_min,BELGRADE_temp_max
8,0.95,1.0135,0.28,0.02,0.0,6.9,6.1,8.3
7,0.83,1.013,0.53,0.02,1.1,9.7,6.2,11.3
7,0.88,1.013,0.48,0.01,0.7,8.0,6.0,11.0
6,0.84,1.0146,0.71,0.14,2.7,7.8,5.9,11.8
8,0.86,1.0094,0.29,0.39,0.0,6.6,4.9,7.2
8,0.95,1.0089,0.3,0.8,0.0,3.2,1.7,7.1
8,0.94,1.0156,0.3,0.29,0.0,1.2,0.6,2.0
8,0.98,1.0227,0.31,0.23,0.0,0.9,0.2,1.6
8,0.95,1.0177,0.31,0.37,0.0,1.7,0.7,2.6
7,0.9,1.0166,0.31,0.0,0.0,1.1,-0.1,2.2
3,0.79,1.006,0.96,0.0,5.0,4.0,-0.1,7.7
6,0.59,0.9822,0.59,0.1,1.1,10.3,4.4,12.6
5,0.76,0.9881,0.97,0.0,4.9,3.8,1.4,11.4
7,0.85,0.9906,0.33,0.82,0.0,3.5,2.8,4.8
6,0.89,0.9984,0.46,0.0,0.3,2.4,1.6,4.0
2,0.67,1.0067,1.27,0.04,8.7,4.7,-0.5,9.7
7,0.78,1.0064,0.34,0.53,0.0,5.2,3.6,8.8
6,0.9,1.0135,0.35,0.04,0.0,4.7,2.0,5.9
7,0.85,1.0104,0.35,1.11,0.0,2.2,0.3,5.9
8,0.89,1.0209,0.36,0.0,0.0,0.5,0.0,1.9
7,0.89,1.0124,0.47,0.37,0.2,-0.8,-1.5,1.0
3,0.76,1.0171,1.33,0.12,8.4,-1.7,-4.4,1.2
6,0.83,1.0204,0.97,0.0,3.6,1.4,-2.0,3.3
6,0.86,1.0259,0.37,0.0,0.0,2.2,0.6,4.3
0,0.69,1.0292,1.39,0.0,8.6,1.3,-3.4,6.0
0,0.65,1.0267,1.45,0.0,9.2,3.5,-1.8,8.9
0,0.75,1.0205,1.45,0.0,8.9,4.4,0.1,9.7
0,0.6,1.0182,1.46,0.0,8.9,5.7,2.1,11.5
0,0.74,1.0241,1.49,0.0,9.1,3.0,0.7,8.1
1,0.66,1.0339,1.46,0.0,8.4,-0.6,-2.4,3.6
0,0.59,1.0398,1.56,0.0,9.5,-0.1,-5.2,5.1
2,0.66,1.0348,1.52,0.0,8.7,2.6,-2.7,7.3
0,0.69,1.0257,1.56,0.0,9.1,4.1,-1.8,9.0
6,0.5,1.0136,1.39,0.01,6.7,8.6,3.3,14.2
8,0.73,1.007,0.43,0.81,0.0,8.5,7.2,11.6
3,0.75,1.0061,1.44,0.0,6.9,10.4,6.0,16.6
3,0.72,1.0041,1.54,0.0,7.9,10.8,7.4,16.6
7,0.93,1.0077,0.45,1.24,0.0,7.7,6.7,9.5
8,0.96,1.0172,0.46,0.15,0.0,5.6,5.1,6.8
6,0.83,1.0147,0.46,0.0,0.0,8.1,5.5,10.0
8,0.94,1.0165,0.47,0.0,0.0,6.8,6.2,8.8
5,0.85,1.017,1.15,0.0,3.8,8.6,5.4,13.5
6,0.72,1.0122,1.47,1.42,6.6,10.9,6.7,17.0
2,0.59,1.0211,1.64,0.0,8.2,6.6,5.2,10.4
5,0.54,1.0244,1.19,0.24,3.8,7.5,3.2,13.1
8,0.92,1.0221,0.46,3.23,0.0,3.9,3.1,7.7
6,0.93,1.0266,0.46,0.51,0.0,3.5,1.5,4.5
8,0.84,1.0323,0.47,0.06,0.0,2.7,1.1,5.9
6,0.71,1.0329,0.66,0.0,0.4,4.2,1.6,6.1
4,0.58,1.0296,1.81,0.0,8.9,6.9,3.2,10.0
6,0.64,1.0267,1.42,0.0,5.0,6.8,3.1,10.6
7,0.61,1.0186,1.24,0.05,3.5,9.3,4.4,13.7
8,0.93,1.0172,0.5,1.74,0.0,4.6,4.2,9.7
8,0.96,1.0185,0.51,0.45,0.0,3.5,2.4,4.6
5,0.94,1.0225,0.51,0.0,0.0,5.0,3.7,7.8
2,0.74,1.0296,1.97,0.0,9.4,7.7,3.0,12.0
2,0.65,1.0321,1.97,0.0,9.2,9.2,6.2,14.3
0,0.48,1.0306,2.14,0.0,10.8,9.9,6.0,14.5
2,0.47,1.0258,1.94,0.0,8.6,8.9,5.7,12.6
2,0.59,1.0227,1.43,0.0,4.2,5.4,3.3,10.6
0,0.58,1.0249,2.15,0.0,10.3,5.5,0.4,10.9
0,0.43,1.0205,2.25,0.0,11.2,9.8,1.6,15.9
3,0.44,1.0163,1.77,0.0,6.5,11.1,6.4,16.1
1,0.62,1.0182,2.16,0.0,9.9,8.1,4.0,14.5
2,0.59,1.0155,2.14,0.0,9.5,11.7,5.0,18.8
3,0.61,1.0118,0.92,0.0,0.9,12.1,8.9,15.5
3,0.52,1.009,2.06,0.0,8.5,16.5,10.4,22.2
8,0.74,1.0055,0.59,4.34,0.0,12.3,9.4,16.9
7,0.84,1.0107,0.59,0.69,0.0,8.6,7.0,9.5
5,0.63,1.0121,1.77,0.0,5.7,8.8,6.2,13.2
7,0.78,1.0043,0.74,0.56,0.2,9.8,7.0,14.4
4,0.49,1.0085,2.01,0.79,7.4,14.7,4.9,17.8
6,0.66,1.0118,0.87,0.0,0.5,7.9,6.2,17.5
5,0.45,1.0144,2.4,0.0,10.5,11.0,2.6,14.5
3,0.56,1.0172,2.36,0.0,10.0,6.4,4.0,12.8
4,0.47,1.0148,2.31,0.0,9.4,9.7,2.3,14.1
8,0.76,1.0123,0.64,0.21,0.0,6.7,5.7,9.8
6,0.61,1.015,1.65,0.2,4.2,6.7,2.7,10.9
6,0.6,1.0201,1.94,0.0,6.1,7.9,3.8,11.7
3,0.61,1.0237,2.09,0.0,7.1,8.2,3.6,13.3
2,0.59,1.0267,2.43,0.0,9.8,11.2,6.3,15.1
1,0.48,1.028,2.68,0.0,11.9,14.4,5.2,19.7
1,0.41,1.0226,2.71,0.0,12.0,17.8,9.1,23.9
2,0.53,1.0249,2.52,0.0,10.2,17.0,12.7,22.9
2,0.51,1.0252,2.66,0.09,11.3,17.8,11.1,23.2
3,0.44,1.0254,2.41,0.0,9.0,13.6,11.6,17.9
0,0.49,1.0224,2.71,0.0,11.5,16.5,7.8,22.2
2,0.4,1.0158,2.71,0.0,11.3,20.9,13.6,26.6
6,0.46,1.0131,1.91,0.21,5.1,18.7,16.6,24.7
8,0.88,1.0145,0.7,0.82,0.0,9.6,7.9,16.9
4,0.69,1.0213,2.1,0.0,6.2,7.9,4.5,12.3
3,0.54,1.018,2.73,0.0,11.0,12.7,4.6,16.8
3,0.5,1.0191,2.73,0.0,10.9,12.7,8.0,17.5
2,0.51,1.0195,2.88,0.0,12.1,14.1,8.9,20.0
2,0.48,1.019,2.72,0.0,10.6,15.8,7.4,21.8
5,0.48,1.0157,2.43,0.0,8.2,18.5,12.2,24.6
1,0.57,1.0163,2.92,0.0,12.1,17.7,11.8,23.3
3,0.52,1.0121,2.56,0.0,9.0,19.3,14.3,25.0
5,0.47,1.0093,2.66,0.0,9.7,21.1,14.0,26.2
6,0.64,1.0048,1.92,0.75,4.5,17.3,14.2,24.1
7,0.79,1.0166,0.75,0.0,0.0,10.1,8.9,14.7
5,0.58,1.0178,2.81,0.07,10.7,15.5,6.1,19.2
5,0.53,1.0132,2.87,0.21,10.8,18.9,12.1,22.4
5,0.85,1.0101,1.79,0.48,3.1,15.1,13.4,19.2
4,0.69,1.014,2.71,0.0,9.3,17.9,10.4,22.7
6,0.65,1.0138,2.33,0.0,6.3,20.9,16.7,26.2
5,0.56,1.0127,2.72,0.0,9.2,24.3,19.2,29.3
4,0.54,1.0099,2.8,0.17,9.8,26.5,19.7,32.0
2,0.61,1.0154,2.86,0.0,10.2,20.2,15.9,25.9
2,0.46,1.0175,3.17,0.0,12.8,19.9,13.2,24.9
2,0.47,1.0153,3.05,0.0,13.4,20.3,12.4,25.5
5,0.59,1.0185,2.52,0.08,7.3,18.3,14.5,23.9
4,0.59,1.0236,2.69,0.0,8.5,16.9,12.6,20.0
1,0.6,1.0255,2.51,0.0,12.8,18.0,10.7,23.8
3,0.51,1.0174,3.01,0.0,11.0,22.1,15.0,27.8
6,0.58,1.009,2.03,0.0,4.0,21.0,17.9,27.3
6,0.69,1.0119,2.09,0.22,4.3,18.8,15.0,22.0
6,0.61,1.0179,2.67,0.0,8.1,19.3,13.4,24.3
3,0.58,1.0207,2.69,0.0,8.2,20.4,15.5,25.3
0,0.52,1.0179,2.5,0.0,12.8,20.8,14.1,26.2
3,0.52,1.0091,3.12,0.39,12.6,24.1,17.6,31.0
5,0.56,1.0092,3.03,0.03,10.7,22.9,18.2,30.1
6,0.74,1.0138,2.57,0.09,7.1,18.7,16.3,24.5
7,0.8,1.0136,0.83,1.09,0.0,18.8,14.9,21.7
3,0.7,1.0102,2.72,0.26,8.1,18.7,14.6,23.1
7,0.85,1.0118,2.12,2.15,4.2,16.3,13.7,21.3
6,0.78,1.0092,1.98,0.0,3.4,15.8,13.9,19.5
8,0.91,1.0077,1.06,2.04,0.2,14.8,12.4,17.4
8,0.94,1.0118,0.84,0.79,0.0,12.1,11.8,14.9
6,0.78,1.0171,0.85,0.0,0.0,12.4,9.8,15.0
2,0.68,1.0168,0.79,0.0,13.0,14.9,8.1,20.1
0,0.58,1.0147,3.21,0.0,13.3,19.6,10.6,25.4
0,0.52,1.0167,3.25,0.0,13.4,22.0,13.8,27.1
0,0.51,1.0175,3.26,0.0,13.4,23.7,14.5,28.9
0,0.48,1.018,3.27,0.0,13.4,24.8,18.7,29.4
1,0.51,1.0198,3.27,0.0,13.5,25.4,18.4,30.6
4,0.57,1.0199,3.01,0.04,11.1,25.2,18.1,31.1
1,0.63,1.0205,2.98,0.0,12.5,23.9,18.2,28.9
2,0.57,1.022,3.17,0.0,12.3,24.3,18.0,29.2
0,0.41,1.0229,3.26,0.0,13.4,24.3,17.1,29.1
3,0.51,1.0185,3.29,0.0,11.8,23.8,18.9,27.9
4,0.55,1.0142,3.0,0.0,10.9,24.6,18.5,29.4
5,0.72,1.0167,3.03,0.93,11.1,21.8,18.7,29.6
2,0.61,1.0175,2.99,0.0,11.6,24.2,17.0,29.4
0,0.5,1.0158,3.06,0.0,13.1,26.8,19.0,32.3
1,0.53,1.0145,3.26,0.0,12.0,27.0,20.4,31.9
4,0.54,1.0113,3.12,0.0,11.5,27.2,21.2,33.9
5,0.56,1.0107,2.98,0.01,10.7,25.4,20.3,30.7
3,0.67,1.0132,2.61,0.0,8.2,21.8,19.4,25.3
7,0.64,1.0141,1.13,0.18,0.8,18.5,17.2,21.5
6,0.62,1.0129,1.51,0.0,2.2,19.4,14.1,23.2
4,0.6,1.011,2.7,0.25,8.8,20.6,14.6,25.2
7,0.69,1.0136,1.56,0.0,2.4,17.9,13.9,21.9
2,0.62,1.015,2.99,0.0,10.8,17.5,13.0,22.7
1,0.53,1.0171,2.89,0.0,13.7,19.5,12.0,25.3
3,0.5,1.0115,3.33,0.0,12.7,21.6,16.8,30.4
6,0.8,1.0188,1.25,1.22,1.2,14.3,12.9,18.4
6,0.82,1.0214,2.42,0.2,7.0,14.2,11.2,21.4
8,0.9,1.017,0.73,0.57,0.0,15.8,13.7,17.3
4,0.63,1.0152,0.8,0.0,11.9,21.4,13.2,26.3
7,0.82,1.0147,0.98,0.28,0.4,18.7,18.1,23.2
5,0.65,1.0182,3.01,0.18,11.0,22.5,17.4,27.4
3,0.66,1.0192,2.93,0.0,10.4,21.2,16.0,26.0
2,0.54,1.0207,2.89,0.0,11.3,23.0,17.3,28.4
2,0.53,1.0194,3.01,0.0,12.6,25.7,16.7,30.2
1,0.48,1.0238,3.16,0.0,13.7,24.6,18.5,29.7
1,0.51,1.0223,3.31,0.0,12.9,25.5,17.7,31.0
1,0.47,1.0185,3.21,0.0,13.2,26.9,20.2,32.9
1,0.48,1.0169,3.25,0.0,12.6,28.3,20.9,34.4
1,0.48,1.0157,3.17,0.0,13.2,29.3,22.1,35.0
0,0.42,1.0085,3.24,0.1,13.3,31.3,24.1,37.3
6,0.62,1.014,1.37,0.0,1.7,21.2,18.7,29.8
1,0.45,1.0194,1.4,0.0,13.2,21.1,17.5,25.4
0,0.43,1.0184,3.23,0.0,13.5,22.7,14.7,28.0
0,0.44,1.0151,3.26,0.0,12.2,25.9,17.9,31.3
6,0.52,1.0141,2.64,0.0,8.7,24.2,20.0,27.9
2,0.58,1.0165,2.73,0.0,9.3,23.4,18.9,28.4
2,0.51,1.0175,2.69,0.0,12.3,26.9,19.3,32.1
0,0.42,1.0184,3.09,0.0,12.7,28.8,20.1,34.2
0,0.41,1.0167,3.13,0.0,12.9,31.0,24.0,36.5
1,0.44,1.0148,3.15,0.0,12.4,31.2,25.0,37.4
2,0.47,1.0121,3.07,0.0,12.4,31.2,24.5,37.6
1,0.51,1.0103,3.08,0.0,12.4,30.0,24.9,35.7
0,0.44,1.0147,3.07,0.0,13.3,30.0,23.4,34.9
0,0.42,1.0135,3.18,0.0,13.1,32.2,23.4,37.2
0,0.36,1.0097,3.15,0.0,12.6,31.6,27.1,37.4
1,0.44,1.01,3.12,0.0,12.6,30.1,22.3,35.4
1,0.33,1.0071,3.11,0.0,12.6,30.5,24.8,36.5
3,0.56,1.0113,2.53,0.0,8.4,23.9,22.5,29.2
5,0.52,1.0076,2.15,0.48,6.0,23.4,19.1,32.2
2,0.55,1.0102,2.99,0.0,11.8,24.5,17.5,29.4
0,0.38,1.0073,3.06,0.0,12.4,28.6,22.4,34.3
2,0.55,1.0107,2.88,0.48,11.1,23.9,20.2,29.9
7,0.75,1.0153,0.95,0.06,0.5,18.8,16.5,23.0
1,0.6,1.0168,3.07,0.0,12.7,23.3,15.6,29.7
3,0.51,1.0156,2.66,0.01,9.7,27.8,20.8,33.5
4,0.55,1.0163,2.31,0.0,7.3,27.3,20.9,32.9
3,0.51,1.0145,2.63,0.0,9.6,27.9,21.5,33.5
2,0.46,1.0143,2.94,0.0,12.0,29.3,22.3,35.3
4,0.54,1.015,2.44,0.0,8.3,27.5,23.2,35.6
1,0.41,1.0163,2.9,0.0,11.8,30.1,22.0,36.2
3,0.36,1.0176,2.9,0.0,11.9,29.0,24.6,35.0
3,0.39,1.0169,2.75,0.0,10.8,28.1,22.8,33.6
3,0.37,1.0136,2.95,0.0,12.5,28.8,21.6,34.6
1,0.32,1.012,2.88,0.0,12.0,30.0,21.8,36.0
2,0.37,1.0136,2.79,0.0,11.4,30.5,22.4,36.7
1,0.39,1.0126,2.82,0.0,11.7,30.7,23.0,37.4
1,0.43,1.0101,2.88,0.0,12.3,29.7,22.4,36.0
2,0.36,1.007,2.58,0.0,10.0,30.6,24.6,36.9
6,0.56,1.007,2.2,0.98,7.3,24.9,20.5,33.4
6,0.71,1.0067,1.0,2.26,0.9,22.0,19.3,26.4
4,0.72,1.0116,1.71,0.0,4.3,22.0,18.9,26.5
5,0.64,1.0134,2.54,0.72,10.0,22.7,17.1,28.4
7,0.86,1.0164,1.34,0.81,2.4,18.1,17.5,24.0
6,0.7,1.0204,1.21,0.1,1.8,18.8,16.5,22.6
6,0.72,1.0187,1.0,0.0,1.0,17.7,16.5,21.6
3,0.65,1.0164,1.92,0.0,5.9,19.2,14.8,24.0
1,0.55,1.0157,2.59,0.0,10.9,23.6,16.1,30.2
4,0.65,1.0159,0.84,0.01,0.5,22.6,21.6,26.9
2,0.71,1.0189,2.51,0.0,10.5,23.2,17.7,28.4
0,0.53,1.0179,2.64,0.0,11.7,26.2,18.0,33.5
1,0.4,1.0177,2.64,0.0,11.8,28.3,22.0,34.7
1,0.49,1.0208,2.61,0.0,11.7,27.9,20.3,35.5
0,0.44,1.0204,2.59,0.0,11.6,29.2,21.5,36.0
0,0.43,1.0164,2.61,0.0,11.9,29.4,24.5,36.6
1,0.46,1.012,2.65,0.0,11.6,29.9,23.2,36.0
2,0.44,1.0107,2.6,0.0,11.3,28.8,22.0,34.7
2,0.51,1.0117,2.6,0.0,11.4,27.0,20.6,32.7
3,0.62,1.0117,2.5,1.51,10.7,24.4,20.9,32.5
6,0.76,1.0106,1.64,0.76,4.2,21.5,19.3,29.5
6,0.61,1.0159,2.11,0.0,7.7,18.6,15.4,22.5
4,0.5,1.0214,2.0,0.0,6.9,16.8,14.1,20.5
4,0.62,1.0217,2.08,0.0,7.7,15.0,11.8,20.2
2,0.55,1.0197,2.48,0.1,11.3,17.0,9.6,22.4
8,0.95,1.0163,0.59,2.94,0.0,14.7,14.0,17.3
6,0.91,1.0203,0.58,0.03,0.0,15.2,13.6,17.3
1,0.75,1.0225,2.25,0.0,9.6,17.0,12.2,22.7
0,0.61,1.0198,2.38,0.0,11.0,19.9,13.8,26.2
2,0.57,1.0149,2.22,0.0,9.7,22.9,17.1,29.0
4,0.56,1.014,2.14,0.0,9.1,24.1,20.4,29.7
2,0.56,1.0125,2.26,0.0,10.4,25.6,19.9,32.3
2,0.52,1.0115,2.24,0.0,10.3,28.2,21.5,35.9
0,0.47,1.0133,2.28,0.0,10.9,29.2,22.3,36.3
0,0.62,1.0145,2.24,0.0,10.7,24.9,21.4,30.5
7,0.78,1.0136,0.82,0.0,0.7,18.5,17.6,23.7
4,0.57,1.0145,1.97,0.0,8.5,17.5,15.6,21.8
4,0.62,1.0116,2.05,0.0,9.4,19.0,12.2,24.6
1,0.55,1.008,2.13,0.0,10.3,22.7,17.6,29.0
4,0.71,1.0099,2.06,0.84,9.8,19.9,17.2,26.3
7,0.87,1.0132,0.7,2.04,0.4,16.5,15.1,18.1
6,0.84,1.0164,1.06,0.06,2.1,15.1,13.5,17.5
8,0.91,1.0205,0.5,1.2,0.0,14.0,13.6,15.9
8,0.91,1.0245,0.49,0.45,0.0,11.6,11.2,13.6
8,0.93,1.0252,0.48,0.21,0.0,11.7,10.5,12.7
8,0.9,1.027,0.48,0.1,0.0,12.1,10.9,13.0
2,0.78,1.0288,1.86,0.0,9.0,14.3,10.0,19.5
1,0.71,1.0284,1.97,0.0,10.4,15.0,8.4,21.4
0,0.68,1.0236,1.94,0.0,10.3,17.0,11.6,24.9
4,0.68,1.0207,1.45,0.0,5.6,19.6,12.9,25.8
2,0.72,1.0161,1.51,0.04,6.3,17.6,15.5,23.8
4,0.77,1.0129,1.58,0.0,7.1,16.5,12.9,21.3
6,0.81,1.0108,0.44,0.0,0.0,16.5,13.3,18.6
8,0.77,1.0158,0.44,1.16,0.0,10.1,8.4,16.9
6,0.89,1.0198,0.43,0.01,0.0,11.2,8.3,12.6
7,0.89,1.0158,0.42,0.93,0.0,11.5,10.7,13.7
6,0.89,1.0038,0.83,1.58,1.6,12.3,10.7,15.8
7,0.92,1.0159,0.41,0.11,0.0,8.0,6.8,11.9
4,0.77,1.0196,1.5,0.0,7.4,12.0,7.8,17.6
6,0.76,1.0152,0.91,0.16,2.3,11.9,9.4,15.2
6,0.77,1.0149,1.12,0.35,4.0,13.6,11.6,19.2
7,0.81,1.0162,0.7,1.52,1.1,12.8,12.0,16.2
4,0.84,1.0181,1.21,0.47,5.1,14.2,11.1,20.5
3,0.76,1.0185,1.42,0.01,7.4,14.7,9.7,20.3
7,0.93,1.0136,0.38,0.74,0.0,12.5,11.5,14.7
8,0.8,1.0155,0.67,0.0,1.1,9.7,9.0,12.5
3,0.79,1.0192,1.23,0.0,5.8,8.9,4.7,13.0
5,0.84,1.0151,0.36,0.0,0.0,9.1,4.4,11.6
6,0.8,1.02,1.17,0.0,5.4,10.1,6.0,13.3
2,0.79,1.0243,1.09,0.0,4.8,9.9,8.4,15.3
2,0.74,1.0233,1.42,0.0,8.6,10.8,6.1,17.5
2,0.86,1.0248,1.12,0.0,5.3,9.7,6.8,14.5
2,0.79,1.0237,1.36,0.0,8.3,10.4,6.4,16.1
0,0.71,1.0215,1.4,0.0,8.9,11.3,8.1,17.1
2,0.59,1.0186,1.16,0.0,6.2,11.6,8.9,16.6
1,0.67,1.0269,1.35,0.0,8.7,10.7,6.5,15.7
0,0.54,1.036,1.39,0.0,9.5,9.9,7.1,13.7
0,0.46,1.0396,1.37,0.0,9.3,7.4,4.0,12.6
0,0.67,1.0361,1.34,0.0,9.2,7.0,2.0,13.6
0,0.69,1.0299,1.28,0.0,8.5,6.8,1.1,14.3
0,0.71,1.0229,1.28,0.0,8.7,7.0,1.5,14.6
0,0.78,1.0222,1.19,0.0,7.6,6.8,1.0,13.2
0,0.76,1.0249,1.22,0.0,8.2,8.0,3.0,14.8
2,0.87,1.0286,0.81,0.0,3.4,6.0,2.6,11.0
5,0.67,1.0289,0.7,0.0,2.4,12.7,5.7,16.6
1,0.61,1.0245,1.19,0.0,8.3,16.2,8.7,22.9
6,0.61,1.0225,0.54,0.0,1.2,16.2,13.5,20.8
2,0.64,1.0229,1.1,0.0,7.4,16.4,13.3,22.0
0,0.73,1.0266,1.18,0.0,8.7,14.4,10.2,21.3
0,0.67,1.0269,1.16,0.0,8.6,15.3,8.8,20.6
6,0.66,1.0254,0.55,0.0,1.5,10.9,8.0,16.2
5,0.5,1.02,0.96,0.0,6.1,12.3,6.6,16.6
4,0.65,1.0164,0.71,0.0,3.1,13.4,10.5,17.5
4,0.47,1.0181,1.03,0.0,7.3,16.3,9.8,23.8
2,0.55,1.0174,0.85,0.0,4.9,12.8,9.4,20.4
1,0.6,1.0197,1.06,0.0,8.0,13.2,8.9,22.6
6,0.61,1.0122,0.9,0.0,5.8,12.7,7.2,18.3
7,0.78,0.995,0.25,2.43,0.0,9.5,6.8,16.9
8,0.9,1.0016,0.25,0.11,0.0,2.5,0.4,6.8
7,0.79,1.0208,0.56,0.0,2.0,5.1,2.6,7.4
8,0.89,1.0249,0.24,0.55,0.0,2.3,1.2,5.6
8,0.88,1.0148,0.24,1.25,0.0,2.9,1.6,4.2
8,0.92,1.0072,0.24,0.09,0.0,2.6,2.1,3.6
8,0.93,1.0136,0.24,1.77,0.0,3.5,2.1,4.3
8,0.91,1.012,0.23,0.14,0.0,1.9,0.8,4.1
6,0.64,1.0217,0.9,0.0,6.8,5.7,2.2,8.2
5,0.51,1.0217,0.76,0.0,4.8,9.3,4.8,14.1
6,0.6,1.0216,0.49,0.06,1.2,10.4,4.5,13.8
7,0.73,1.0285,0.31,0.0,0.1,9.3,7.9,11.7
3,0.78,1.0297,0.81,0.0,5.5,9.6,6.0,13.4
2,0.85,1.0331,0.88,0.04,6.7,7.1,4.8,13.2
8,0.88,1.0367,0.25,0.03,0.0,5.8,4.5,6.4
8,0.92,1.0362,0.25,0.0,0.0,3.9,3.2,5.7
8,0.97,1.0378,0.25,0.01,0.0,2.4,1.4,3.2
8,0.92,1.0381,0.25,0.01,0.0,3.2,2.3,4.4
8,0.94,1.0349,0.24,0.09,0.0,3.5,2.7,5.0
8,0.92,1.0356,0.24,0.0,0.0,4.0,2.6,4.5
8,0.86,1.0331,0.24,0.0,0.0,4.7,4.0,5.6
6,0.88,1.0284,0.68,0.0,3.8,2.4,1.0,5.8
2,0.89,1.0243,0.24,0.0,0.0,1.4,-1.4,2.6
3,0.92,1.027,0.71,0.0,4.4,0.3,-0.7,5.0
8,0.94,1.0295,0.24,0.0,0.0,0.0,-1.1,1.2
8,0.94,1.0325,0.24,0.01,0.0,1.1,-0.3,2.0
6,0.82,1.0354,0.46,0.0,1.2,2.9,0.8,4.5
3,0.8,1.0297,0.76,0.0,5.2,4.0,-1.1,6.8
7,0.91,1.0294,0.24,0.04,0.0,3.6,2.1,5.5
8,0.94,1.0323,0.24,0.0,0.0,4.8,3.1,5.7
5,0.92,1.032,0.71,0.0,4.5,3.9,2.7,7.6
0,0.8,1.0336,0.87,0.0,7.4,7.9,1.9,13.5
0,0.73,1.0308,0.88,0.0,7.5,9.0,4.6,16.2
0,0.76,1.0323,0.89,0.0,7.7,8.0,5.0,13.0
4,0.86,1.0344,0.48,0.0,1.4,5.4,3.1,10.0
0,0.75,1.035,0.88,0.0,7.4,7.8,1.6,12.6
0,0.75,1.0324,0.9,0.0,7.8,6.4,2.8,11.8
2,0.92,1.0325,0.68,0.0,3.9,2.3,1.0,6.1
8,0.97,1.0316,0.24,0.08,0.0,1.1,-0.2,1.6
6,0.79,1.0348,0.24,0.01,0.0,0.1,-0.8,2.3
0,0.63,1.0353,0.92,0.0,8.0,-2.5,-4.5,0.8
4,0.64,1.0296,0.86,0.0,6.8,-2.9,-7.3,-1.1
8,0.72,1.0257,0.25,0.05,0.0,-3.4,-4.1,-1.5
8,0.86,1.0176,0.25,0.34,0.0,-8.5,-9.3,-4.1
6,0.74,1.0076,0.25,0.38,0.0,-6.4,-11.5,-4.5
6,0.9,1.0042,0.42,0.07,0.7,-1.5,-5.0,0.4
7,0.83,1.0018,0.31,0.2,0.1,2.9,-1.5,5.0
6,0.96,1.0007,0.25,0.35,0.0,0.0,-0.2,2.9
6,0.81,1.0103,0.83,0.05,5.7,3.1,-1.5,5.7
7,0.67,1.0101,0.26,0.04,0.0,9.0,3.0,11.0
6,0.8,1.0056,0.26,0.17,0.0,10.4,9.1,12.5
6,0.49,1.0036,0.66,0.67,2.9,15.6,10.2,18.6
6,0.76,0.9999,0.85,0.02,5.5,8.9,6.4,17.4
4,0.84,1.0103,0.47,0.26,0.9,5.2,3.6,10.4
2,0.68,1.0181,0.9,0.17,6.2,6.3,2.2,10.0
8,0.89,1.009,0.27,1.18,0.0,4.1,3.0,8.3
6,0.81,1.0126,0.27,0.0,0.0,1.2,0.5,3.2
8,0.76,1.0118,0.28,0.47,0.0,-3.0,-3.6,0.5
6,0.78,1.0176,0.34,0.05,0.1,-2.7,-4.6,-1.3
1,0.66,1.0209,1.03,0.0,7.7,-3.6,-6.0,0.1
1,0.65,1.0197,1.06,0.0,8.0,-1.8,-8.0,4.8
4,0.69,1.0237,0.65,0.0,2.1,-1.0,-3.0,2.7
1,0.74,1.0356,1.05,0.0,7.6,-3.2,-5.9,0.5
4,0.66,1.0361,1.07,0.0,7.7,-3.1,-6.9,0.5
8,0.81,1.0353,0.3,0.11,0.0,-1.8,-4.0,-0.9
6,0.74,1.0324,0.63,0.04,1.7,3.2,-1.5,6.5
7,0.91,1.0291,0.31,0.01,0.0,5.1,2.3,6.7
2,0.8,1.0276,1.09,0.0,7.3,8.7,3.8,16.3
2,0.71,1.0267,0.9,0.0,4.4,10.4,5.4,16.8
4,0.8,1.0292,0.38,0.0,0.1,8.7,5.6,12.7
4,0.7,1.0286,1.0,0.0,5.5,9.5,3.2,14.0
6,0.64,1.0172,0.32,0.06,0.0,9.1,5.5,13.7
4,0.77,1.0197,0.43,0.02,0.2,9.9,4.9,14.3
4,0.69,1.0228,1.01,0.0,5.2,12.9,8.0,16.9
7,0.72,1.016,0.57,0.52,0.8,13.0,8.6,16.4
6,0.8,1.0183,0.34,0.05,0.0,3.8,3.4,15.0
6,0.79,1.025,0.35,0.0,0.0,2.8,0.2,4.7
0,0.63,1.0299,1.33,0.0,9.0,4.8,-0.5,10.5
2,0.51,1.0219,1.24,0.0,7.4,8.0,3.0,13.4
4,0.51,1.0184,1.18,0.0,6.4,10.4,5.4,15.6
2,0.5,1.0143,1.25,0.0,7.2,13.8,9.6,19.4
6,0.7,0.9949,0.64,0.28,0.9,8.1,6.1,15.6
2,0.6,1.0083,1.38,0.0,8.7,7.1,2.9,12.6
4,0.57,1.0091,1.4,0.02,8.7,8.2,4.5,12.9
5,0.71,0.998,0.68,0.39,1.0,7.5,6.0,13.4
3,0.58,0.9986,1.27,0.0,6.5,14.7,4.8,19.9
6,0.77,1.0039,1.12,0.73,4.6,14.0,11.4,21.2
8,0.88,1.0241,0.4,0.0,0.0,9.2,7.7,11.4
6,0.74,1.0239,1.1,0.0,4.1,11.3,7.8,14.8
8,0.77,1.0181,0.41,0.33,0.0,7.9,7.1,11.4
